ts,datetime,connections_30s,unique_dst_ports_30s,unique_dst_ips_30s,failed_conn_rate_30s,dns_rate_30s,avg_conn_duration_30s,outbound_ratio_30s,bytes_per_sec_30s,port_entropy_30s,burst_score_30s,conn_rate_per_ip_30s,unique_ports_per_ip_30s,connections_1m,unique_dst_ports_1m,unique_dst_ips_1m,failed_conn_rate_1m,dns_rate_1m,avg_conn_duration_1m,outbound_ratio_1m,bytes_per_sec_1m,port_entropy_1m,burst_score_1m,conn_rate_per_ip_1m,unique_ports_per_ip_1m,connections_5m,unique_dst_ports_5m,unique_dst_ips_5m,failed_conn_rate_5m,dns_rate_5m,avg_conn_duration_5m,outbound_ratio_5m,bytes_per_sec_5m,port_entropy_5m,burst_score_5m,conn_rate_per_ip_5m,unique_ports_per_ip_5m,flag_port_scan,flag_brute_force,flag_burst,flag_dns_flood,flag_any
1778620143.626654,2026-05-13 00:09:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778620173.626654,2026-05-13 00:09:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778620203.626654,2026-05-13 00:10:03,1,1,1,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0333,1,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,1,1,1,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0033,1,0,0,0,0,0
1778620233.626654,2026-05-13 00:10:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,1,1,1,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0033,1,0,0,0,0,0
1778620263.626654,2026-05-13 00:11:03,4,2,3,0.0,0.0,0.2538,0.75,7.73,0.0507,0.1197,0.0667,2,4,2,3,0.0,0.0,0.2538,0.75,3.87,0.0507,0.1197,0.0333,2,5,2,3,0.0,0.0,0.203,0.6,1.15,0.0451,0.1489,0.0067,2,0,0,0,0,0
1778620293.626654,2026-05-13 00:11:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,3,0.0,0.0,0.2538,0.75,3.87,0.0507,0.1197,0.0333,2,5,2,3,0.0,0.0,0.203,0.6,1.15,0.0451,0.1489,0.0067,2,0,0,0,0,0
1778620323.626654,2026-05-13 00:12:03,1,1,1,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0333,1,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,6,2,3,0.0,0.0,0.1692,0.5,1.52,0.0406,0.1109,0.01,2,0,0,0,0,0
1778620353.626654,2026-05-13 00:12:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,6,2,3,0.0,0.0,0.1692,0.5,1.52,0.0406,0.1109,0.01,2,0,0,0,0,0
1778620383.626654,2026-05-13 00:13:03,1,1,1,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0333,1,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,7,2,3,0.0,0.0,0.145,0.4286,1.89,0.037,0.0925,0.0133,2,0,0,0,0,0
1778620413.626654,2026-05-13 00:13:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,7,2,3,0.0,0.0,0.145,0.4286,1.89,0.037,0.0925,0.0133,2,0,0,0,0,0
1778620443.626654,2026-05-13 00:14:03,1,1,1,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0333,1,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,8,2,3,0.0,0.0,0.1269,0.375,2.27,0.034,0.081,0.0167,2,0,0,0,0,0
1778620473.626654,2026-05-13 00:14:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,8,2,3,0.0,0.0,0.1269,0.375,2.27,0.034,0.081,0.0167,2,0,0,0,0,0
1778620503.626654,2026-05-13 00:15:03,1,1,1,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0333,1,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,8,2,3,0.0,0.0,0.1269,0.375,2.27,0.034,0.081,0.0167,2,0,0,0,0,0
1778620533.626654,2026-05-13 00:15:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,8,2,3,0.0,0.0,0.1269,0.375,2.27,0.034,0.081,0.0167,2,0,0,0,0,0
1778620563.626654,2026-05-13 00:16:03,1,1,1,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0333,1,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,5,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0001,0.0167,1,0,0,0,0,0
1778620593.626654,2026-05-13 00:16:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,5,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0001,0.0167,1,0,0,0,0,0
1778620623.626654,2026-05-13 00:17:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,1,0.0,0.0,0.0,0.0,1.49,0.0,0.0001,0.0133,1,0,0,0,0,0
1778620653.626654,2026-05-13 00:17:33,1,1,1,0.0,0.0,0.1411,1.0,1.6,0.0,0.0,0.0333,1,1,1,1,0.0,0.0,0.1411,1.0,0.8,0.0,0.0,0.0167,1,5,2,2,0.0,0.0,0.0282,0.2,1.65,0.0451,0.0113,0.0133,1,0,0,0,0,0
1778620683.626654,2026-05-13 00:18:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.1411,1.0,0.8,0.0,0.0,0.0167,1,4,2,2,0.0,0.0,0.0353,0.25,1.28,0.0507,0.0121,0.01,1,0,0,0,0,0
1778620713.626654,2026-05-13 00:18:33,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333,1,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167,1,6,2,4,0.0,0.0,0.0235,0.5,1.28,0.0406,0.052,0.01,1,0,0,0,0,0
1778620743.626654,2026-05-13 00:19:03,1,1,1,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0333,1,3,1,3,0.0,0.0,0.0,0.6667,1.87,0.0,0.1,0.0167,1,6,2,4,0.0,0.0,0.0235,0.5,1.28,0.0406,0.0642,0.01,1,0,0,0,0,0
1778620773.626654,2026-05-13 00:19:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0167,1,6,2,4,0.0,0.0,0.0235,0.5,1.28,0.0406,0.0642,0.01,1,0,0,0,0,0
1778620803.626654,2026-05-13 00:20:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,4,0.0,0.0,0.0282,0.6,0.91,0.0451,0.0751,0.0067,1,0,0,0,0,0
1778620833.626654,2026-05-13 00:20:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,4,0.0,0.0,0.0282,0.6,0.91,0.0451,0.0751,0.0067,1,0,0,0,0,0
1778620863.626654,2026-05-13 00:21:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,4,0.0,0.0,0.0353,0.75,0.53,0.0507,0.0952,0.0033,1,0,0,0,0,0
1778620893.626654,2026-05-13 00:21:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,4,0.0,0.0,0.0353,0.75,0.53,0.0507,0.0952,0.0033,1,0,0,0,0,0
1778620923.626654,2026-05-13 00:22:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,4,0.0,0.0,0.0353,0.75,0.53,0.0507,0.0952,0.0033,1,0,0,0,0,0
1778620953.626654,2026-05-13 00:22:33,2,1,2,0.0,0.0,0.0105,1.0,1.33,0.0,0.0,0.0333,1,2,1,2,0.0,0.0,0.0105,1.0,0.67,0.0,0.0,0.0167,1,5,1,3,0.0,0.0,0.0042,0.8,0.51,0.0,0.1505,0.0067,1,0,0,0,0,0
1778620983.626654,2026-05-13 00:23:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.0,0.0,0.0105,1.0,0.67,0.0,0.0,0.0167,1,5,1,3,0.0,0.0,0.0042,0.8,0.51,0.0,0.1505,0.0067,1,0,0,0,0,0
1778621013.626654,2026-05-13 00:23:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,3,0.0,0.0,0.007,0.6667,0.51,0.0,0.1,0.0033,1,0,0,0,0,0
1778621043.626654,2026-05-13 00:24:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.0,0.0,0.0105,1.0,0.13,0.0,0.0,0.0033,1,0,0,0,0,0
1778621073.626654,2026-05-13 00:24:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.0,0.0,0.0105,1.0,0.13,0.0,0.0,0.0033,1,0,0,0,0,0
1778621103.626654,2026-05-13 00:25:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.0,0.0,0.0105,1.0,0.13,0.0,0.0,0.0033,1,0,0,0,0,0
1778621133.626654,2026-05-13 00:25:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.0,0.0,0.0105,1.0,0.13,0.0,0.0,0.0033,1,0,0,0,0,0
1778621163.626654,2026-05-13 00:26:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.0,0.0,0.0105,1.0,0.13,0.0,0.0,0.0033,1,0,0,0,0,0
1778621193.626654,2026-05-13 00:26:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.0,0.0,0.0105,1.0,0.13,0.0,0.0,0.0033,1,0,0,0,0,0
1778621223.626654,2026-05-13 00:27:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.0,0.0,0.0105,1.0,0.13,0.0,0.0,0.0033,1,0,0,0,0,0
1778621253.626654,2026-05-13 00:27:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621283.626654,2026-05-13 00:28:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621313.626654,2026-05-13 00:28:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621343.626654,2026-05-13 00:29:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621373.626654,2026-05-13 00:29:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621403.626654,2026-05-13 00:30:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621433.626654,2026-05-13 00:30:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621463.626654,2026-05-13 00:31:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621493.626654,2026-05-13 00:31:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621523.626654,2026-05-13 00:32:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621553.626654,2026-05-13 00:32:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621583.626654,2026-05-13 00:33:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621613.626654,2026-05-13 00:33:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1778621643.626654,2026-05-13 00:34:03,2,1,1,0.0,0.0667,0.0896,0.0,7.0,0.0,0.0,0.0667,1,2,1,1,0.0,0.0333,0.0896,0.0,3.5,0.0,0.0,0.0333,1,2,1,1,0.0,0.0067,0.0896,0.0,0.7,0.0,0.0,0.0067,1,0,0,0,0,0
1778621673.626654,2026-05-13 00:34:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1,0.0,0.0333,0.0896,0.0,3.5,0.0,0.0,0.0333,1,2,1,1,0.0,0.0067,0.0896,0.0,0.7,0.0,0.0,0.0067,1,0,0,0,0,0
1778621703.626654,2026-05-13 00:35:03,2,1,1,0.0,0.0,0.2753,1.0,2902.97,0.0,0.0,0.0667,1,2,1,1,0.0,0.0,0.2753,1.0,1451.48,0.0,0.0,0.0333,1,4,2,2,0.0,0.0067,0.1824,0.5,291.0,0.0625,0.1407,0.0133,2,0,0,0,0,0
1778621733.626654,2026-05-13 00:35:33,7,2,4,0.0,0.0667,0.1304,0.7143,1112.57,0.0539,0.1602,0.2333,2,9,2,5,0.0,0.0333,0.1626,0.7778,2007.77,0.0478,0.1812,0.15,2,11,2,5,0.0,0.0133,0.1493,0.6364,402.25,0.0591,0.163,0.0367,2,0,0,0,0,0
1778621763.626654,2026-05-13 00:36:03,2,1,1,0.0,0.0,2.4749,1.0,94.47,0.0,0.0,0.0667,1,9,2,5,0.0,0.0333,0.6514,0.7778,603.52,0.0478,0.1476,0.15,2,13,2,6,0.0,0.0133,0.5071,0.6923,411.7,0.0557,0.1567,0.0433,2,0,0,0,0,0
1778621793.626654,2026-05-13 00:36:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1,0.0,0.0,2.4749,1.0,47.23,0.0,0.0,0.0333,1,13,2,6,0.0,0.0133,0.5071,0.6923,411.7,0.0557,0.1567,0.0433,2,0,0,0,0,0
1778621823.626654,2026-05-13 00:37:03,2,1,1,0.0,0.0667,0.0765,0.0,4.07,0.0,0.0,0.0667,1,2,1,1,0.0,0.0333,0.0765,0.0,2.03,0.0,0.0,0.0333,1,15,2,6,0.0,0.02,0.4497,0.6,412.11,0.0607,0.1662,0.05,2,0,0,0,0,0
1778621853.626654,2026-05-13 00:37:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1,0.0,0.0333,0.0765,0.0,2.03,0.0,0.0,0.0333,1,15,2,6,0.0,0.02,0.4497,0.6,412.11,0.0607,0.1662,0.05,2,0,0,0,0,0
1778621883.626654,2026-05-13 00:38:03,2,1,2,0.0,0.0,0.2842,1.0,1.33,0.0,0.0,0.0333,1,2,1,2,0.0,0.0,0.2842,1.0,0.67,0.0,0.0,0.0167,1,17,3,8,0.0,0.02,0.4302,0.6471,412.24,0.0862,0.1567,0.05,2,0,0,0,0,0
1778621913.626654,2026-05-13 00:38:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,0.0,0.0,0.2842,1.0,0.67,0.0,0.0,0.0167,1,17,3,8,0.0,0.02,0.4302,0.6471,412.24,0.0862,0.1567,0.05,2,0,0,0,0,0
1778621943.626654,2026-05-13 00:39:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,3,8,0.0,0.0133,0.4756,0.7333,411.54,0.0836,0.1673,0.0433,2,0,0,0,0,0
1778621973.626654,2026-05-13 00:39:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,3,8,0.0,0.0133,0.4756,0.7333,411.54,0.0836,0.1673,0.0433,2,0,0,0,0,0
1778622003.626654,2026-05-13 00:40:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,3,7,0.0,0.0133,0.5064,0.6923,121.24,0.0887,0.1791,0.0367,2,0,0,0,0,0
1778622033.626654,2026-05-13 00:40:33,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0333,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167,1,7,3,4,0.0,0.0067,0.8101,0.7143,9.99,0.0973,0.1105,0.0133,2,0,0,0,0,0
1778622063.626654,2026-05-13 00:41:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0167,1,5,2,3,0.0,0.0067,0.1443,0.6,0.54,0.0607,0.1109,0.0067,1,0,0,0,0,0
1778622093.626654,2026-05-13 00:41:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2,3,0.0,0.0067,0.1443,0.6,0.54,0.0607,0.1109,0.0067,1,0,0,0,0,0
1778622123.626654,2026-05-13 00:42:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.0,0.0,0.1895,1.0,0.13,0.0,0.1,0.0067,1,0,0,0,0,0
1778622153.626654,2026-05-13 00:42:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,2,0.0,0.0,0.1895,1.0,0.13,0.0,0.1,0.0067,1,0,0,0,0,0
1778622183.626654,2026-05-13 00:43:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0033,1,0,0,0,0,0
1778622213.626654,2026-05-13 00:43:33,2,1,1,0.0,0.0667,0.1093,0.0,7.0,0.0,0.0,0.0667,1,2,1,1,0.0,0.0333,0.1093,0.0,3.5,0.0,0.0,0.0333,1,3,2,2,0.0,0.0067,0.0729,0.3333,0.7,0.0574,0.0999,0.0067,1,0,0,0,0,0
1778622243.626654,2026-05-13 00:44:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1,0.0,0.0333,0.1093,0.0,3.5,0.0,0.0,0.0333,1,3,2,2,0.0,0.0067,0.0729,0.3333,0.7,0.0574,0.0999,0.0067,1,0,0,0,0,0
1778622273.626654,2026-05-13 00:44:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,2,0.0,0.0067,0.0729,0.3333,0.7,0.0574,0.0999,0.0067,1,0,0,0,0,0
1778622303.626654,2026-05-13 00:45:03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,2,0.0,0.0067,0.0729,0.3333,0.7,0.0574,0.0999,0.0067,1,0,0,0,0,0
1778622333.626654,2026-05-13 00:45:33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1,0.0,0.0067,0.1093,0.0,0.7,0.0,0.0,0.0067,1,0,0,0,0,0
